Table,ID,Null Values,type,,,,
S2411,S2411_C04_031E,6005,float,,,,
S2411,S2411_C04_031M,6005,float,,,,
S2414,S2414_C01_018M,5997,int,,,,
S2411,S2411_C03_031E,5985,int,,,,
S2414,S2414_C01_018E,5922,int,,,,
S1901,S1901_C03_013E,5877,int,,,,
S1901,S1901_C03_013M,5877,int,,,,
S2413,S2413_C01_018M,5728,int,,,,
S2414,S2414_C04_003E,5664,float,,,,
S2414,S2414_C04_003M,5664,float,,,,
S1301,S1301_C05_008E,5653,float,,,,
S1301,S1301_C05_008M,5653,float,,,,
S2413,S2413_C01_018E,5649,int,,,,
S2411,S2411_C04_030E,5616,float,,,,
S2411,S2411_C04_030M,5616,float,,,,
S2412,S2412_C04_022E,5564,float,,,,
S2412,S2412_C04_022M,5564,float,,,,
S2414,S2414_C03_003M,5544,int,,,,
S2414,S2414_C03_003E,5533,int,,,,
S2414,S2414_C04_002E,5514,float,,,,
S2414,S2414_C04_002M,5514,float,,,,
S2412,S2412_C03_022M,5480,int,,,,
S2412,S2412_C03_022E,5477,int,,,,
S2411,S2411_C03_030M,5449,int,,,,
S2412,S2412_C04_021E,5445,float,,,,
S2412,S2412_C04_021M,5445,float,,,,
S2411,S2411_C03_030E,5429,int,,,,
S2412,S2412_C03_021M,5420,int,,,,
S2412,S2412_C03_021E,5416,int,,,,
S2414,S2414_C03_002M,5414,int,,,,
S2414,S2414_C03_002E,5400,int,,,,
S2411,S2411_C04_022E,5334,float,,,,
S2411,S2411_C04_022M,5334,float,,,,
S1702,S1702_C06_010E,5265,float,,,,
S1702,S1702_C06_010M,5265,float,,,,
S2411,S2411_C03_022M,5235,int,,,,
S2411,S2411_C03_022E,5228,int,,,,
S1903,S1903_C02_006M,4967,int,,,,
S1903,S1903_C02_006E,4931,int,,,,
S2414,S2414_C04_011E,4843,float,,,,
S2414,S2414_C04_011M,4843,float,,,,
S1702,S1702_C06_031E,4792,float,,,,
S1702,S1702_C06_031M,4792,float,,,,
S2412,S2412_C02_030M,4767,int,,,,
S2412,S2412_C02_030E,4764,int,,,,
S2413,S2413_C04_003E,4764,float,,,,
S2413,S2413_C04_003M,4764,float,,,,
S2414,S2414_C03_011M,4715,int,,,,
S2414,S2414_C03_011E,4711,int,,,,
S2413,S2413_C04_002E,4502,float,,,,
S2413,S2413_C04_002M,4502,float,,,,
S2413,S2413_C03_003M,4500,int,,,,
S2413,S2413_C04_011E,4499,float,,,,
S2413,S2413_C04_011M,4499,float,,,,
S2413,S2413_C03_003E,4469,int,,,,
S2412,S2412_C04_035E,4445,float,,,,
S2412,S2412_C04_035M,4445,float,,,,
S2412,S2412_C03_029E,4443,int,,,,
S2412,S2412_C03_029M,4443,int,,,,
S2412,S2412_C04_029E,4443,float,,,,
S2412,S2412_C04_029M,4443,float,,,,
S1301,S1301_C05_002E,4441,float,,,,
S1301,S1301_C05_002M,4441,float,,,,
S2412,S2412_C03_035M,4432,int,,,,
S2412,S2412_C03_035E,4431,int,,,,
S2413,S2413_C03_011M,4372,int,,,,
S2413,S2413_C03_011E,4362,int,,,,
S2413,S2413_C03_002M,4302,int,,,,
S2412,S2412_C01_030M,4286,int,,,,
S2412,S2412_C01_030E,4283,int,,,,
S2413,S2413_C03_002E,4276,int,,,,
S1702,S1702_C06_027E,4111,float,,,,
S1702,S1702_C06_027M,4111,float,,,,
S1701,S1701_C03_049E,4066,float,,,,
S1701,S1701_C03_049M,4066,float,,,,
S2411,S2411_C04_021E,4031,float,,,,
S2411,S2411_C04_021M,4031,float,,,,
S2411,S2411_C02_030M,4024,int,,,,
S2411,S2411_C02_030E,3998,int,,,,
S2411,S2411_C03_021M,3984,int,,,,
S0701,S0701_C05_048M,3970,int,,,,
S2411,S2411_C03_021E,3922,int,,,,
S2404,S2404_C03_004E,3860,float,,,,
S2404,S2404_C03_004M,3860,float,,,,
S2404,S2404_C05_004E,3860,float,,,,
S2404,S2404_C05_004M,3860,float,,,,
S0701,S0701_C05_048E,3847,int,,,,
S2414,S2414_C02_003M,3846,int,,,,
S2414,S2414_C02_003E,3830,int,,,,
S2412,S2412_C04_020E,3689,float,,,,
S2412,S2412_C04_020M,3689,float,,,,
S2412,S2412_C04_036E,3671,float,,,,
S2412,S2412_C04_036M,3671,float,,,,
S2412,S2412_C03_020M,3664,int,,,,
S2412,S2412_C03_020E,3661,int,,,,
S2412,S2412_C03_036E,3628,int,,,,
S2412,S2412_C03_036M,3628,int,,,,
S1301,S1301_C05_007E,3619,float,,,,
S1301,S1301_C05_007M,3619,float,,,,
S2403,S2403_C03_004E,3554,float,,,,
S2403,S2403_C03_004M,3554,float,,,,
S2403,S2403_C05_004E,3554,float,,,,
S2403,S2403_C05_004M,3554,float,,,,
S1702,S1702_C04_010E,3520,float,,,,
S1702,S1702_C04_010M,3520,float,,,,
S0802,S0802_C04_090E,3502,float,,,,
S0802,S0802_C04_090M,3502,float,,,,
S2101,S2101_C03_025M,3486,int,,,,
S2412,S2412_C04_019E,3484,float,,,,
S2412,S2412_C04_019M,3484,float,,,,
S2101,S2101_C02_001E,3466,float,,,,
S2101,S2101_C02_001M,3466,float,,,,
S2101,S2101_C03_025E,3447,int,,,,
S0802,S0802_C03_090E,3446,float,,,,
S0802,S0802_C03_090M,3446,float,,,,
S0802,S0802_C02_090E,3441,float,,,,
S0802,S0802_C02_090M,3441,float,,,,
S2412,S2412_C02_019M,3441,int,,,,
S0802,S0802_C01_090E,3440,float,,,,
S0802,S0802_C01_090M,3440,float,,,,
S2412,S2412_C02_019E,3432,int,,,,
S2411,S2411_C01_030M,3372,int,,,,
S2411,S2411_C01_030E,3349,int,,,,
S2412,S2412_C04_012E,3330,float,,,,
S2412,S2412_C04_012M,3330,float,,,,
S2411,S2411_C03_029M,3327,int,,,,
S2411,S2411_C04_029E,3327,float,,,,
S2411,S2411_C04_029M,3327,float,,,,
S1702,S1702_C06_008E,3323,float,,,,
S1702,S1702_C06_008M,3323,float,,,,
S2414,S2414_C02_002M,3308,int,,,,
S1903,S1903_C02_004M,3301,int,,,,
S2411,S2411_C03_029E,3286,int,,,,
S2414,S2414_C02_002E,3279,int,,,,
S1903,S1903_C02_004E,3252,int,,,,
S2412,S2412_C04_008E,3243,float,,,,
S2412,S2412_C04_008M,3243,float,,,,
S2412,S2412_C03_008M,3235,int,,,,
S2412,S2412_C03_008E,3217,int,,,,
S2414,S2414_C01_003M,3196,int,,,,
S2414,S2414_C01_003E,3175,int,,,,
S2412,S2412_C04_009E,3145,float,,,,
S2412,S2412_C04_009M,3145,float,,,,
S2413,S2413_C02_003M,3044,int,,,,
S1902,S1902_C02_020E,3028,int,,,,
S1902,S1902_C02_020M,3028,int,,,,
S2404,S2404_C03_018E,3020,float,,,,
S2404,S2404_C03_018M,3020,float,,,,
S2404,S2404_C05_018E,3020,float,,,,
S2404,S2404_C05_018M,3020,float,,,,
S2413,S2413_C02_003E,3000,int,,,,
S2412,S2412_C04_017E,2932,float,,,,
S2412,S2412_C04_017M,2932,float,,,,
S1702,S1702_C02_010E,2875,float,,,,
S1702,S1702_C02_010M,2875,float,,,,
S1702,S1702_C06_035E,2828,float,,,,
S1702,S1702_C06_035M,2828,float,,,,
S2412,S2412_C02_012M,2827,int,,,,
S2411,S2411_C04_035E,2721,float,,,,
S2411,S2411_C04_035M,2721,float,,,,
S2411,S2411_C04_020E,2718,float,,,,
S2411,S2411_C04_020M,2718,float,,,,
S2411,S2411_C03_035M,2706,int,,,,
S2412,S2412_C02_017M,2694,int,,,,
S2411,S2411_C03_020M,2682,int,,,,
S2412,S2412_C02_017E,2664,int,,,,
S2414,S2414_C01_002M,2654,int,,,,
S2411,S2411_C03_035E,2638,int,,,,
S2414,S2414_C01_002E,2629,int,,,,
S2411,S2411_C03_020E,2622,int,,,,
S2411,S2411_C04_008E,2618,float,,,,
S2411,S2411_C04_008M,2618,float,,,,
S2403,S2403_C03_018E,2612,float,,,,
S2403,S2403_C03_018M,2612,float,,,,
S2403,S2403_C05_018E,2612,float,,,,
S2403,S2403_C05_018M,2612,float,,,,
S2412,S2412_C04_025E,2611,float,,,,
S2412,S2412_C04_025M,2611,float,,,,
S2411,S2411_C03_008M,2610,int,,,,
S2412,S2412_C04_024E,2608,float,,,,
S2412,S2412_C04_024M,2608,float,,,,
S1702,S1702_C04_031E,2601,float,,,,
S1702,S1702_C04_031M,2601,float,,,,
S2411,S2411_C04_012E,2590,float,,,,
S2411,S2411_C04_012M,2590,float,,,,
S2411,S2411_C03_008E,2587,int,,,,
S2413,S2413_C02_002M,2580,int,,,,
S1301,S1301_C05_029E,2576,float,,,,
S1301,S1301_C05_029M,2576,float,,,,
S1301,S1301_C04_010E,2567,int,,,,
S1301,S1301_C04_010M,2567,int,,,,
S2412,S2412_C02_025M,2522,int,,,,
S2413,S2413_C02_002E,2521,int,,,,
S2412,S2412_C02_025E,2515,int,,,,
S2412,S2412_C03_024M,2504,int,,,,
S2412,S2412_C03_024E,2503,int,,,,
S2412,S2412_C03_009M,2445,int,,,,
S2412,S2412_C02_022M,2442,int,,,,
S2412,S2412_C03_009E,2439,int,,,,
S2412,S2412_C02_022E,2436,int,,,,
S1702,S1702_C05_040E,2433,int,,,,
S1702,S1702_C05_040M,2433,int,,,,
S1702,S1702_C03_040E,2431,int,,,,
S1702,S1702_C03_040M,2431,int,,,,
S1702,S1702_C01_040E,2415,int,,,,
S1702,S1702_C01_040M,2415,int,,,,
S1601,S1601_C04_017E,2337,float,,,,
S1601,S1601_C04_017M,2337,float,,,,
S1601,S1601_C06_017E,2337,float,,,,
S1601,S1601_C06_017M,2337,float,,,,
S1301,S1301_C05_012E,2317,float,,,,
S1301,S1301_C05_012M,2317,float,,,,
S2412,S2412_C02_012E,2299,int,,,,
S2411,S2411_C04_009E,2286,float,,,,
S2411,S2411_C04_009M,2286,float,,,,
S2414,S2414_C04_005E,2279,float,,,,
S2414,S2414_C04_005M,2279,float,,,,
S2411,S2411_C04_036E,2268,float,,,,
S2411,S2411_C04_036M,2268,float,,,,
S2414,S2414_C03_005M,2267,int,,,,
S2412,S2412_C02_009M,2264,int,,,,
S2414,S2414_C03_005E,2257,int,,,,
S0701,S0701_C04_048M,2250,int,,,,
S2411,S2411_C02_022M,2242,int,,,,
S2411,S2411_C02_012M,2239,int,,,,
S2411,S2411_C02_022E,2236,int,,,,
S2411,S2411_C03_036M,2227,int,,,,
S2412,S2412_C02_009E,2225,int,,,,
S2413,S2413_C01_003M,2222,int,,,,
S0701,S0701_C04_048E,2217,int,,,,
S1702,S1702_C02_031E,2212,float,,,,
S1702,S1702_C02_031M,2212,float,,,,
S1702,S1702_C04_027E,2198,float,,,,
S1702,S1702_C04_027M,2198,float,,,,
S2413,S2413_C01_003E,2191,int,,,,
S1701,S1701_C03_050E,2181,float,,,,
S1701,S1701_C03_050M,2181,float,,,,
S2411,S2411_C04_017E,2142,float,,,,
S2411,S2411_C04_017M,2142,float,,,,
S1301,S1301_C05_017E,2131,float,,,,
S1301,S1301_C05_017M,2131,float,,,,
S2411,S2411_C04_019E,2125,float,,,,
S2411,S2411_C04_019M,2125,float,,,,
S2411,S2411_C03_036E,2119,int,,,,
S2411,S2411_C02_019M,2097,int,,,,
S2414,S2414_C04_024E,2097,float,,,,
S2414,S2414_C04_024M,2097,float,,,,
S2402,S2402_C03_030E,2074,float,,,,
S2402,S2402_C03_030M,2074,float,,,,
S2402,S2402_C05_030E,2074,float,,,,
S2402,S2402_C05_030M,2074,float,,,,
S1501,S1501_C04_044E,2066,float,,,,
S1501,S1501_C04_044M,2066,float,,,,
S1501,S1501_C04_045E,2066,float,,,,
S1501,S1501_C04_045M,2066,float,,,,
S2412,S2412_C04_011E,2060,float,,,,
S2412,S2412_C04_011M,2060,float,,,,
S1501,S1501_C06_044E,2057,float,,,,
S1501,S1501_C06_044M,2057,float,,,,
S1501,S1501_C06_045E,2057,float,,,,
S1501,S1501_C06_045M,2057,float,,,,
S2411,S2411_C02_019E,2053,int,,,,
S2411,S2411_C02_017M,2035,int,,,,
S2414,S2414_C02_011M,2028,int,,,,
S2414,S2414_C02_011E,2004,int,,,,
S2411,S2411_C02_017E,2000,int,,,,
S2412,S2412_C01_022M,1954,int,,,,
S2412,S2412_C01_022E,1950,int,,,,
S1301,S1301_C05_011E,1933,float,,,,
S1301,S1301_C05_011M,1933,float,,,,
S0802,S0802_C04_037M,1931,int,,,,
S0802,S0802_C04_037E,1912,int,,,,
S1903,S1903_C02_027M,1903,int,,,,
S1903,S1903_C02_024M,1902,int,,,,
S2419,S2419_C04_008E,1872,float,,,,
S2419,S2419_C04_008M,1872,float,,,,
S1903,S1903_C02_024E,1862,int,,,,
S2412,S2412_C03_012M,1853,int,,,,
S2414,S2414_C03_024M,1853,int,,,,
S2412,S2412_C02_011M,1850,int,,,,
S2412,S2412_C02_011E,1845,int,,,,
S2413,S2413_C02_011M,1843,int,,,,
S2413,S2413_C01_002M,1842,int,,,,
S2411,S2411_C02_012E,1840,int,,,,
S2414,S2414_C03_024E,1837,int,,,,
S2414,S2414_C04_010E,1832,float,,,,
S2414,S2414_C04_010M,1832,float,,,,
S2413,S2413_C02_011E,1822,int,,,,
S1702,S1702_C02_027E,1818,float,,,,
S1702,S1702_C02_027M,1818,float,,,,
S1903,S1903_C02_027E,1817,int,,,,
S2414,S2414_C03_010M,1805,int,,,,
S2413,S2413_C01_002E,1803,int,,,,
S2414,S2414_C03_010E,1803,int,,,,
S2701,S2701_C03_029E,1791,float,,,,
S2701,S2701_C03_029M,1791,float,,,,
S2701,S2701_C05_029E,1791,float,,,,
S2701,S2701_C05_029M,1791,float,,,,
S2412,S2412_C04_014E,1761,float,,,,
S2412,S2412_C04_014M,1761,float,,,,
S2701,S2701_C03_030E,1760,float,,,,
S2701,S2701_C03_030M,1760,float,,,,
S2701,S2701_C05_030E,1760,float,,,,
S2701,S2701_C05_030M,1760,float,,,,
S2701,S2701_C03_028E,1757,float,,,,
S2701,S2701_C03_028M,1757,float,,,,
S2701,S2701_C05_028E,1757,float,,,,
S2701,S2701_C05_028M,1757,float,,,,
S2701,S2701_C03_027E,1753,float,,,,
S2701,S2701_C03_027M,1753,float,,,,
S2701,S2701_C05_027E,1753,float,,,,
S2701,S2701_C05_027M,1753,float,,,,
S2701,S2701_C03_026E,1750,float,,,,
S2701,S2701_C03_026M,1750,float,,,,
S2701,S2701_C05_026E,1750,float,,,,
S2701,S2701_C05_026M,1750,float,,,,
S2701,S2701_C03_031E,1746,float,,,,
S2701,S2701_C03_031M,1746,float,,,,
S2701,S2701_C05_031E,1746,float,,,,
S2701,S2701_C05_031M,1746,float,,,,
S2411,S2411_C01_022M,1742,int,,,,
S2411,S2411_C02_009M,1741,int,,,,
S2412,S2412_C04_034E,1737,float,,,,
S2412,S2412_C04_034M,1737,float,,,,
S2411,S2411_C01_022E,1733,int,,,,
S2701,S2701_C01_026E,1728,int,,,,
S2701,S2701_C01_026M,1728,int,,,,
S2701,S2701_C01_027E,1728,int,,,,
S2701,S2701_C01_027M,1728,int,,,,
S2701,S2701_C01_028E,1728,int,,,,
S2701,S2701_C01_028M,1728,int,,,,
S2701,S2701_C01_029E,1728,int,,,,
S2701,S2701_C01_029M,1728,int,,,,
S2701,S2701_C01_030E,1728,int,,,,
S2701,S2701_C01_030M,1728,int,,,,
S2701,S2701_C01_031E,1728,int,,,,
S2701,S2701_C01_031M,1728,int,,,,
S2701,S2701_C02_026E,1728,int,,,,
S2701,S2701_C02_026M,1728,int,,,,
S2701,S2701_C02_027E,1728,int,,,,
S2701,S2701_C02_027M,1728,int,,,,
S2701,S2701_C02_028E,1728,int,,,,
S2701,S2701_C02_028M,1728,int,,,,
S2701,S2701_C02_029E,1728,int,,,,
S2701,S2701_C02_029M,1728,int,,,,
S2701,S2701_C02_030E,1728,int,,,,
S2701,S2701_C02_030M,1728,int,,,,
S2701,S2701_C02_031E,1728,int,,,,
S2701,S2701_C02_031M,1728,int,,,,
S2701,S2701_C04_026E,1728,int,,,,
S2701,S2701_C04_026M,1728,int,,,,
S2701,S2701_C04_027E,1728,int,,,,
S2701,S2701_C04_027M,1728,int,,,,
S2701,S2701_C04_028E,1728,int,,,,
S2701,S2701_C04_028M,1728,int,,,,
S2701,S2701_C04_029E,1728,int,,,,
S2701,S2701_C04_029M,1728,int,,,,
S2701,S2701_C04_030E,1728,int,,,,
S2701,S2701_C04_030M,1728,int,,,,
S2701,S2701_C04_031E,1728,int,,,,
S2701,S2701_C04_031M,1728,int,,,,
S2412,S2412_C03_012E,1726,int,,,,
S2411,S2411_C02_009E,1706,int,,,,
S2412,S2412_C03_034M,1690,int,,,,
S2412,S2412_C03_034E,1689,int,,,,
S1702,S1702_C04_008E,1688,float,,,,
S1702,S1702_C04_008M,1688,float,,,,
S0601,S0601_C04_047M,1652,int,,,,
S2412,S2412_C04_023E,1641,float,,,,
S2412,S2412_C04_023M,1641,float,,,,
S2301,S2301_C04_016E,1640,float,,,,
S2301,S2301_C04_016M,1640,float,,,,
S2414,S2414_C04_012E,1638,float,,,,
S2414,S2414_C04_012M,1638,float,,,,
S0601,S0601_C04_047E,1627,int,,,,
S1903,S1903_C02_011M,1608,int,,,,
S2419,S2419_C03_008M,1604,int,,,,
S2419,S2419_C03_008E,1603,int,,,,
S2411,S2411_C03_009M,1597,int,,,,
S2411,S2411_C03_009E,1585,int,,,,
S2412,S2412_C04_007E,1576,float,,,,
S2412,S2412_C04_007M,1576,float,,,,
S1903,S1903_C02_011E,1554,int,,,,
S2412,S2412_C04_016E,1554,float,,,,
S2412,S2412_C04_016M,1554,float,,,,
S1903,S1903_C02_026M,1553,int,,,,
S1903,S1903_C02_026E,1546,int,,,,
S2412,S2412_C02_021M,1541,int,,,,
S2412,S2412_C03_017M,1538,int,,,,
S2412,S2412_C03_007M,1535,int,,,,
S2412,S2412_C03_017E,1533,int,,,,
S2412,S2412_C02_021E,1527,int,,,,
S2412,S2412_C03_007E,1516,int,,,,
S1903,S1903_C02_003M,1513,int,,,,
S2412,S2412_C03_014M,1513,int,,,,
S2418,S2418_C04_008E,1511,float,,,,
S2418,S2418_C04_008M,1511,float,,,,
S2412,S2412_C02_016M,1503,int,,,,
S2412,S2412_C03_014E,1496,int,,,,
S2414,S2414_C01_011M,1487,int,,,,
S2412,S2412_C02_036E,1486,int,,,,
S2412,S2412_C02_036M,1486,int,,,,
S1601,S1601_C04_019E,1479,float,,,,
S1601,S1601_C04_019M,1479,float,,,,
S1601,S1601_C06_019E,1479,float,,,,
S1601,S1601_C06_019M,1479,float,,,,
S2414,S2414_C04_007E,1479,float,,,,
S2414,S2414_C04_007M,1479,float,,,,
S1903,S1903_C02_025M,1476,int,,,,
S1903,S1903_C02_025E,1472,int,,,,
S2414,S2414_C01_011E,1470,int,,,,
S1903,S1903_C02_003E,1453,int,,,,
S1702,S1702_C06_007E,1452,float,,,,
S1702,S1702_C06_007M,1452,float,,,,
S2411,S2411_C04_024E,1446,float,,,,
S2411,S2411_C04_024M,1446,float,,,,
S2414,S2414_C03_012M,1443,int,,,,
S0701,S0701_C03_048M,1420,int,,,,
S2401,S2401_C03_030E,1413,float,,,,
S2401,S2401_C03_030M,1413,float,,,,
S2401,S2401_C05_030E,1413,float,,,,
S2401,S2401_C05_030M,1413,float,,,,
S0701,S0701_C03_048E,1410,int,,,,
S2414,S2414_C03_012E,1405,int,,,,
S1301,S1301_C05_023E,1383,float,,,,
S1301,S1301_C05_023M,1383,float,,,,
S2414,S2414_C03_007M,1381,int,,,,
S2412,S2412_C03_023M,1374,int,,,,
S2412,S2412_C03_023E,1372,int,,,,
S1301,S1301_C05_024E,1371,float,,,,
S1301,S1301_C05_024M,1371,float,,,,
S1501,S1501_C05_060M,1361,int,,,,
S2001,S2001_C03_016M,1361,int,,,,
S2414,S2414_C03_007E,1352,int,,,,
S2413,S2413_C04_005E,1348,float,,,,
S2413,S2413_C04_005M,1348,float,,,,
S1501,S1501_C05_060E,1346,int,,,,
S2001,S2001_C03_016E,1346,int,,,,
S2413,S2413_C03_005M,1340,int,,,,
S2411,S2411_C03_012M,1332,int,,,,
S2413,S2413_C03_005E,1328,int,,,,
S1301,S1301_C05_009E,1326,float,,,,
S1301,S1301_C05_009M,1326,float,,,,
S1301,S1301_C05_018E,1324,float,,,,
S1301,S1301_C05_018M,1324,float,,,,
S2411,S2411_C04_011E,1318,float,,,,
S2411,S2411_C04_011M,1318,float,,,,
S2411,S2411_C03_024M,1313,int,,,,
S2413,S2413_C01_011M,1304,int,,,,
S2413,S2413_C01_011E,1290,int,,,,
S1501,S1501_C02_044E,1280,float,,,,
S1501,S1501_C02_044M,1280,float,,,,
S1501,S1501_C02_045E,1280,float,,,,
S1501,S1501_C02_045M,1280,float,,,,
S1301,S1301_C04_008E,1274,int,,,,
S1301,S1301_C04_008M,1274,int,,,,
S1002,S1002_C03_028E,1269,float,,,,
S1002,S1002_C03_028M,1269,float,,,,
S2412,S2412_C01_021M,1268,int,,,,
S2411,S2411_C03_024E,1267,int,,,,
S2414,S2414_C04_009E,1267,float,,,,
S2414,S2414_C04_009M,1267,float,,,,
S2412,S2412_C01_021E,1256,int,,,,
S1002,S1002_C03_025E,1255,float,,,,
S1002,S1002_C03_025M,1255,float,,,,
S1002,S1002_C03_026E,1255,float,,,,
S1002,S1002_C03_026M,1255,float,,,,
S1002,S1002_C03_023E,1252,float,,,,
S1002,S1002_C03_023M,1252,float,,,,
S1002,S1002_C03_002E,1251,float,,,,
S1002,S1002_C03_002M,1251,float,,,,
S1002,S1002_C03_003E,1251,float,,,,
S1002,S1002_C03_003M,1251,float,,,,
S1002,S1002_C03_004E,1251,float,,,,
S1002,S1002_C03_004M,1251,float,,,,
S1002,S1002_C03_005E,1251,float,,,,
S1002,S1002_C03_005M,1251,float,,,,
S1002,S1002_C03_006E,1251,float,,,,
S1002,S1002_C03_006M,1251,float,,,,
S1002,S1002_C03_007E,1251,float,,,,
S1002,S1002_C03_007M,1251,float,,,,
S1002,S1002_C03_008E,1251,float,,,,
S1002,S1002_C03_008M,1251,float,,,,
S1002,S1002_C03_009E,1251,float,,,,
S1002,S1002_C03_009M,1251,float,,,,
S1002,S1002_C03_010E,1251,float,,,,
S1002,S1002_C03_010M,1251,float,,,,
S1002,S1002_C03_011E,1251,float,,,,
S1002,S1002_C03_011M,1251,float,,,,
S1002,S1002_C03_012E,1251,float,,,,
S1002,S1002_C03_012M,1251,float,,,,
S1002,S1002_C03_013E,1251,float,,,,
S1002,S1002_C03_013M,1251,float,,,,
S1002,S1002_C03_014E,1251,float,,,,
S1002,S1002_C03_014M,1251,float,,,,
S1002,S1002_C03_015E,1251,float,,,,
S1002,S1002_C03_015M,1251,float,,,,
S1002,S1002_C03_016E,1251,float,,,,
S1002,S1002_C03_016M,1251,float,,,,
S1002,S1002_C03_017E,1251,float,,,,
S1002,S1002_C03_017M,1251,float,,,,
S1002,S1002_C03_018E,1251,float,,,,
S1002,S1002_C03_018M,1251,float,,,,
S1002,S1002_C03_019E,1251,float,,,,
S1002,S1002_C03_019M,1251,float,,,,
S1002,S1002_C03_020E,1251,float,,,,
S1002,S1002_C03_020M,1251,float,,,,
S1002,S1002_C03_021E,1251,float,,,,
S1002,S1002_C03_021M,1251,float,,,,
S2412,S2412_C01_036E,1246,int,,,,
S2412,S2412_C01_036M,1246,int,,,,
S2414,S2414_C03_009M,1246,int,,,,
S2411,S2411_C03_012E,1242,int,,,,
S2414,S2414_C03_009E,1242,int,,,,
S2418,S2418_C03_008M,1238,int,,,,
S2414,S2414_C04_015E,1236,float,,,,
S2414,S2414_C04_015M,1236,float,,,,
S2411,S2411_C02_011M,1227,int,,,,
S2418,S2418_C03_008E,1225,int,,,,
S2411,S2411_C02_011E,1211,int,,,,
S1701,S1701_C03_017E,1198,float,,,,
S1701,S1701_C03_017M,1198,float,,,,
S1902,S1902_C02_018E,1198,int,,,,
S1902,S1902_C02_018M,1198,int,,,,
S2419,S2419_C04_004E,1192,float,,,,
S2419,S2419_C04_004M,1192,float,,,,
S2411,S2411_C04_007E,1187,float,,,,
S2411,S2411_C04_007M,1187,float,,,,
S2412,S2412_C02_024M,1175,int,,,,
S2412,S2412_C02_024E,1174,int,,,,
S1810,S1810_C03_008E,1173,float,,,,
S1810,S1810_C03_008M,1173,float,,,,
S1702,S1702_C02_008E,1169,float,,,,
S1702,S1702_C02_008M,1169,float,,,,
S2701,S2701_C03_021E,1169,float,,,,
S2701,S2701_C03_021M,1169,float,,,,
S2701,S2701_C05_021E,1169,float,,,,
S2701,S2701_C05_021M,1169,float,,,,
S2411,S2411_C03_007M,1158,int,,,,
S2411,S2411_C04_034E,1145,float,,,,
S2411,S2411_C04_034M,1145,float,,,,
S1201,S1201_C02_022E,1127,float,,,,
S1201,S1201_C02_022M,1127,float,,,,
S1201,S1201_C03_022E,1127,float,,,,
S1201,S1201_C03_022M,1127,float,,,,
S1201,S1201_C04_022E,1127,float,,,,
S1201,S1201_C04_022M,1127,float,,,,
S1201,S1201_C05_022E,1127,float,,,,
S1201,S1201_C05_022M,1127,float,,,,
S1201,S1201_C06_022E,1127,float,,,,
S1201,S1201_C06_022M,1127,float,,,,
S2301,S2301_C02_016E,1127,float,,,,
S2301,S2301_C02_016M,1127,float,,,,
S2301,S2301_C03_016E,1127,float,,,,
S2301,S2301_C03_016M,1127,float,,,,
S2411,S2411_C03_007E,1124,int,,,,
S2419,S2419_C03_004M,1118,int,,,,
S2404,S2404_C03_003E,1113,float,,,,
S2404,S2404_C03_003M,1113,float,,,,
S2404,S2404_C05_003E,1113,float,,,,
S2404,S2404_C05_003M,1113,float,,,,
S2201,S2201_C03_034M,1110,int,,,,
S2411,S2411_C03_034M,1101,int,,,,
S2412,S2412_C01_012M,1101,int,,,,
S0701,S0701_C02_019E,1098,float,,,,
S0701,S0701_C02_019M,1098,float,,,,
S0701,S0701_C03_019E,1098,float,,,,
S0701,S0701_C03_019M,1098,float,,,,
S0701,S0701_C04_019E,1098,float,,,,
S0701,S0701_C04_019M,1098,float,,,,
S0701,S0701_C05_019E,1098,float,,,,
S0701,S0701_C05_019M,1098,float,,,,
S2414,S2414_C02_024M,1088,int,,,,
S2201,S2201_C03_034E,1087,int,,,,
S2414,S2414_C04_019E,1083,float,,,,
S2414,S2414_C04_019M,1083,float,,,,
S2419,S2419_C02_008M,1073,int,,,,
S2419,S2419_C03_004E,1072,int,,,,
S2411,S2411_C03_034E,1069,int,,,,
S2412,S2412_C01_009M,1066,int,,,,
S2413,S2413_C04_010E,1064,float,,,,
S2413,S2413_C04_010M,1064,float,,,,
S2411,S2411_C04_025E,1062,float,,,,
S2411,S2411_C04_025M,1062,float,,,,
S2419,S2419_C02_008E,1061,int,,,,
S2412,S2412_C01_009E,1058,int,,,,
S2412,S2412_C03_019E,1055,int,,,,
S2412,S2412_C03_019M,1055,int,,,,
S2412,S2412_C02_023M,1050,int,,,,
S2412,S2412_C02_023E,1049,int,,,,
S2411,S2411_C04_016E,1047,float,,,,
S2411,S2411_C04_016M,1047,float,,,,
S1501,S1501_C03_060M,1044,int,,,,
S2001,S2001_C02_016M,1044,int,,,,
S2411,S2411_C02_025M,1043,int,,,,
S2414,S2414_C02_024E,1039,int,,,,
S1501,S1501_C03_060E,1030,int,,,,
S2001,S2001_C02_016E,1030,int,,,,
S2413,S2413_C03_010M,1027,int,,,,
S2412,S2412_C03_011M,1026,int,,,,
S2412,S2412_C03_011E,1021,int,,,,
S2413,S2413_C04_012E,1019,float,,,,
S2413,S2413_C04_012M,1019,float,,,,
S2411,S2411_C02_016M,1018,int,,,,
S2412,S2412_C04_033E,1014,float,,,,
S2412,S2412_C04_033M,1014,float,,,,
S2413,S2413_C03_010E,1009,int,,,,
